InvoiceNo,StockCode,Description,Quantity,UnitPrice,TotalRevenue,CustomerID,Country,IsCancellation,FormattedDate,Hour,DayOfWeek,is_anomaly,anomaly_score,anomaly_type
536514,22633,HAND WARMER UNION JACK,36,2.1,75.60000000000001,17951,United Kingdom,False,2010-12-01 12:40:00,12,Wednesday,False,0.457,Normal
536514,22866,HAND WARMER SCOTTY DOG DESIGN,36,2.1,75.60000000000001,17951,United Kingdom,False,2010-12-01 12:40:00,12,Wednesday,False,0.457,Normal
536520,21584,RETROSPOT SMALL TUBE MATCHES,12,1.65,19.799999999999997,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.283,Normal
536520,22469,HEART OF WICKER SMALL,1,1.65,1.65,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.284,Normal
536520,22092,BLUE PAISLEY TISSUE BOX,1,1.25,1.25,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.283,Normal
536520,22197,SMALL POPCORN HOLDER,3,0.85,2.55,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.267,Normal
536520,22905,CALENDAR IN SEASON DESIGN,2,2.95,5.9,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.274,Normal
536520,22904,CALENDAR PAPER CUT DESIGN,3,2.95,8.850000000000001,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.26,Normal
536520,22241,GARLAND WOODEN HAPPY EASTER,2,1.25,2.5,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.27,Normal
536520,22582,PACK OF 6 SWEETIE GIFT BOXES,2,2.55,5.1,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.27,Normal
536520,22501,PICNIC BASKET WICKER LARGE,1,9.95,9.95,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.355,Normal
536520,22100,SKULLS SQUARE TISSUE BOX,1,1.25,1.25,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.283,Normal
536520,22956,36 FOIL HEART CAKE CASES,2,2.1,4.2,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.271,Normal
536520,22955,36 FOIL STAR CAKE CASES ,2,2.1,4.2,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.271,Normal
536520,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,2.1,2.1,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.28,Normal
536520,22152,PLACE SETTING WHITE STAR,12,0.42,5.04,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.34,Normal
536520,21588,RETROSPOT GIANT TUBE MATCHES,3,2.55,7.6499999999999995,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.26,Normal
536520,22583,PACK OF 6 HANDBAG GIFT BOXES,3,2.55,7.6499999999999995,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.26,Normal
536520,22096,PINK PAISLEY SQUARE TISSUE BOX ,1,1.25,1.25,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.283,Normal
536520,21123,SET/10 IVORY POLKADOT PARTY CANDLES,1,1.25,1.25,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.283,Normal
536520,21358,TOAST ITS - HAPPY BIRTHDAY,2,1.25,2.5,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.27,Normal
536520,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1,2.95,2.95,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.292,Normal
536520,84596E,SMALL LICORICE DES PINK BOWL,1,1.25,1.25,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.283,Normal
536520,20754,RETROSPOT RED WASHING UP GLOVES,1,2.1,2.1,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.28,Normal
536520,84985A,SET OF 72 GREEN PAPER DOILIES,1,1.45,1.45,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.284,Normal
536520,71406C,BLACK ORANGE SQUEEZER,12,0.42,5.04,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.34,Normal
536520,22469,HEART OF WICKER SMALL,2,1.65,3.3,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.27,Normal
536520,22583,PACK OF 6 HANDBAG GIFT BOXES,1,2.55,2.55,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.284,Normal
536520,20772,GARDEN PATH JOURNAL,1,2.55,2.55,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.284,Normal
536520,21034,REX CASH+CARRY JUMBO SHOPPER,2,0.95,1.9,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.271,Normal
536520,21427,SKULLS STORAGE BOX SMALL,2,2.1,4.2,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.271,Normal
536520,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,0.29,3.4799999999999995,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.341,Normal
536520,84378,SET OF 3 HEART COOKIE CUTTERS,1,1.25,1.25,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.283,Normal
536520,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,1.25,1.25,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.283,Normal
536520,21124,SET/10 BLUE POLKADOT PARTY CANDLES,1,1.25,1.25,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.283,Normal
536520,21930,JUMBO STORAGE BAG SKULLS,1,1.95,1.95,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.28,Normal
536520,21804,WHITE CHRISTMAS GARLAND STARS TREES,3,3.75,11.25,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.265,Normal
536520,22938,CUPCAKE LACE PAPER SET 6,5,1.95,9.75,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.251,Normal
536520,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.26,Normal
536520,22470,HEART OF WICKER LARGE,1,2.95,2.95,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.292,Normal
536520,22107,PIZZA PLATE IN BOX,2,3.75,7.5,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.267,Normal
536520,22760,"TRAY, BREAKFAST IN BED",1,12.75,12.75,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.404,Normal
536520,21867,PINK UNION JACK  LUGGAGE TAG,1,1.25,1.25,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.283,Normal
536520,22670,FRENCH WC SIGN BLUE METAL,1,1.25,1.25,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.283,Normal
536520,22633,HAND WARMER UNION JACK,3,2.1,6.300000000000001,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.269,Normal
536520,21486,PINK HEART DOTS HOT WATER BOTTLE,1,3.75,3.75,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.297,Normal
536520,22632,HAND WARMER RED RETROSPOT,4,2.1,8.4,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.257,Normal
536520,21292,SMALL STRIPES CHOCOLATE GIFT BAG ,16,0.85,13.6,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.314,Normal
536520,22588,CARD HOLDER GINGHAM HEART,2,2.55,5.1,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.27,Normal
536520,22926,IVORY GIANT GARDEN THERMOMETER,1,5.95,5.95,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.322,Normal
536520,22575,METAL MERRY CHRISTMAS WREATH,1,1.95,1.95,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.28,Normal
536520,20707,CRAZY DAISY HEART DECORATION,1,1.25,1.25,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.283,Normal
536520,21794,CLASSIC FRENCH STYLE BASKET NATURAL,1,6.75,6.75,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.331,Normal
536520,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,2.95,2.95,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.292,Normal
536520,22151,PLACE SETTING WHITE HEART,14,0.42,5.88,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.353,Normal
536520,21175,GIN + TONIC DIET METAL SIGN,1,2.1,2.1,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.28,Normal
536520,22642,SET OF 4 NAPKIN CHARMS STARS   ,4,2.55,10.2,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.258,Normal
536520,22643,SET OF 4 NAPKIN CHARMS LEAVES   ,4,2.55,10.2,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.258,Normal
536520,22916,HERB MARKER THYME,1,0.65,0.65,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.308,Normal
536520,22921,HERB MARKER CHIVES ,2,0.65,1.3,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.29,Normal
536520,22920,HERB MARKER BASIL,3,0.65,1.9500000000000002,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.283,Normal
536520,22917,HERB MARKER ROSEMARY,1,0.65,0.65,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.308,Normal
536520,22919,HERB MARKER MINT,2,0.65,1.3,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.29,Normal
536520,22812,PACK 3 BOXES CHRISTMAS PANNETONE,3,1.95,5.85,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.267,Normal
536520,22918,HERB MARKER PARSLEY,2,0.65,1.3,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.29,Normal
536520,22906,12 MESSAGE CARDS WITH ENVELOPES,6,1.65,9.899999999999999,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.26,Normal
536520,22557,PLASTERS IN TIN VINTAGE PAISLEY ,2,1.65,3.3,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.27,Normal
536520,22653,BUTTON BOX ,1,1.95,1.95,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.28,Normal
536520,22551,PLASTERS IN TIN SPACEBOY,1,1.65,1.65,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.284,Normal
536520,22553,PLASTERS IN TIN SKULLS,1,1.65,1.65,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.284,Normal
536520,22099,CARAVAN SQUARE TISSUE BOX,2,1.25,2.5,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.27,Normal
536520,22754,SMALL RED BABUSHKA NOTEBOOK ,1,0.85,0.85,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.291,Normal
536520,22604,SET OF 4 NAPKIN CHARMS CUTLERY,3,2.55,7.6499999999999995,14729,United Kingdom,False,2010-12-01 12:43:00,12,Wednesday,False,0.26,Normal
536521,22854,CREAM SWEETHEART EGG HOLDER,1,4.95,4.95,12748,United Kingdom,False,2010-12-01 12:48:00,12,Wednesday,False,0.311,Normal
536522,85014A,BLACK/BLUE POLKADOT UMBRELLA,1,5.95,5.95,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.322,Normal
536522,21192,WHITE BELL HONEYCOMB PAPER ,3,1.65,4.949999999999999,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.266,Normal
536522,21810,CHRISTMAS HANGING STAR WITH BELL,1,1.25,1.25,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.283,Normal
536522,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,1,3.75,3.75,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.297,Normal
536522,21190,PINK HEARTS PAPER GARLAND,1,1.65,1.65,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.284,Normal
536522,84836,ZINC METAL HEART DECORATION,1,1.25,1.25,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.283,Normal
536522,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2.95,2.95,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.292,Normal
536522,22151,PLACE SETTING WHITE HEART,1,0.42,0.42,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.337,Normal
536522,21098,CHRISTMAS TOILET ROLL,2,1.25,2.5,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.27,Normal
536522,21124,SET/10 BLUE POLKADOT PARTY CANDLES,2,1.25,2.5,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.27,Normal
536522,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,3.75,7.5,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.267,Normal
536522,72800B, 4 PURPLE FLOCK DINNER CANDLES,2,2.55,5.1,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.27,Normal
536522,22632,HAND WARMER RED RETROSPOT,1,2.1,2.1,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.28,Normal
536522,22107,PIZZA PLATE IN BOX,2,3.75,7.5,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.267,Normal
536522,47504H,ENGLISH ROSE SPIRIT LEVEL ,1,1.95,1.95,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.28,Normal
536522,21121,SET/10 RED POLKADOT PARTY CANDLES,1,1.25,1.25,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.283,Normal
536522,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,1.25,1.25,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.283,Normal
536522,21742,LARGE ROUND WICKER PLATTER ,1,5.95,5.95,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.322,Normal
536522,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,1,0.85,0.85,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.291,Normal
536522,21664,RIDGED GLASS STORAGE JAR CREAM LID,1,3.75,3.75,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.297,Normal
536522,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,1.25,1.25,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.283,Normal
536522,22481,BLACK TEA TOWEL CLASSIC DESIGN,3,1.25,3.75,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.265,Normal
536365,85123A,WHITE HANGING HEART,6,2.55,15.299999999999999,17850,United Kingdom,False,2010-12-01 08:26:00,8,Wednesday,False,0.257,Normal
536365,71053,Unknown Product,2,3.39,6.78,Unregistered,United Kingdom,False,2010-12-01 08:26:00,8,Wednesday,False,0.27,Normal
C536379,D,Discount,-1,27.5,-27.5,14527,United Kingdom,True,2010-12-01 09:41:00,9,Wednesday,True,0.534,Statistical Outlier
536522,85099B,JUMBO BAG RED RETROSPOT,1,1.95,1.95,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.28,Normal
536522,21931,JUMBO STORAGE BAG SUKI,1,1.95,1.95,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.28,Normal
536522,22941,CHRISTMAS LIGHTS 10 REINDEER,1,8.5,8.5,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.342,Normal
536522,84563A,PINK & WHITE BREAKFAST TRAY,1,5.95,5.95,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.322,Normal
536522,37370,RETRO COFFEE MUGS ASSORTED,2,1.25,2.5,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.27,Normal
536522,21197,MULTICOLOUR  CONFETTI IN TUBE,1,1.65,1.65,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.284,Normal
536522,85231B,CINAMMON SET OF 9 T-LIGHTS,1,0.85,0.85,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.291,Normal
536522,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,1,3.75,3.75,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.297,Normal
536522,47599A,PINK PARTY BAGS,1,2.1,2.1,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.28,Normal
536522,47599B,BLUE PARTY BAGS ,1,2.1,2.1,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.28,Normal
536522,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,3.75,3.75,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.297,Normal
536522,20972,PINK CREAM FELT CRAFT TRINKET BOX ,1,1.25,1.25,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.283,Normal
536522,22569,FELTCRAFT CUSHION BUTTERFLY,1,3.75,3.75,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.297,Normal
536522,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,2.95,2.95,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.292,Normal
536522,21664,RIDGED GLASS STORAGE JAR CREAM LID,2,3.75,7.5,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.267,Normal
536522,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,4.25,4.25,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.299,Normal
536522,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,0.85,0.85,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.291,Normal
536522,22866,HAND WARMER SCOTTY DOG DESIGN,1,2.1,2.1,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.28,Normal
536522,22632,HAND WARMER RED RETROSPOT,2,2.1,4.2,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.271,Normal
536522,22865,HAND WARMER OWL DESIGN,2,2.1,4.2,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.271,Normal
536522,22338,STAR DECORATION PAINTED ZINC ,2,0.65,1.3,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.29,Normal
536522,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,1,12.75,12.75,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.404,Normal
536522,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,1,4.25,4.25,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.299,Normal
536522,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,0.65,7.800000000000001,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.304,Normal
536522,22776,SWEETHEART CAKESTAND 3 TIER,1,9.95,9.95,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.355,Normal
536522,22151,PLACE SETTING WHITE HEART,2,0.42,0.84,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.313,Normal
536522,84836,ZINC METAL HEART DECORATION,2,1.25,2.5,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.27,Normal
536522,85231G,ORANGE SCENTED SET/9 T-LIGHTS,1,0.85,0.85,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.291,Normal
536522,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,1.65,8.25,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.257,Normal
536522,22449,SILK PURSE BABUSHKA PINK,1,3.35,3.35,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.293,Normal
536522,21810,CHRISTMAS HANGING STAR WITH BELL,2,1.25,2.5,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.27,Normal
536522,21121,SET/10 RED POLKADOT PARTY CANDLES,1,1.25,1.25,15012,United Kingdom,False,2010-12-01 12:49:00,12,Wednesday,False,0.283,Normal
536523,22217,T-LIGHT HOLDER HANGING LACE,12,1.25,15.0,12868,United Kingdom,False,2010-12-01 12:50:00,12,Wednesday,False,0.278,Normal
536523,22294,HEART FILIGREE DOVE  SMALL,24,1.25,30.0,12868,United Kingdom,False,2010-12-01 12:50:00,12,Wednesday,False,0.35,Normal
536523,22111,SCOTTIE DOG HOT WATER BOTTLE,3,4.95,14.850000000000001,12868,United Kingdom,False,2010-12-01 12:50:00,12,Wednesday,False,0.271,Normal
536523,22227,HANGING HEART MIRROR DECORATION ,24,0.65,15.600000000000001,12868,United Kingdom,False,Sale,2010-12-01 12:50:00,12,Wednesday,False,0.37,Normal
536523,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2.95,17.700000000000003,12868,United Kingdom,False,Sale,2010-12-01 12:50:00,12,Wednesday,False,0.26,Normal
536523,22219,LOVEBIRD HANGING DECORATION WHITE ,12,0.85,10.2,12868,United Kingdom,False,Sale,2010-12-01 12:50:00,12,Wednesday,False,0.294,Normal
536523,21259,VICTORIAN SEWING BOX SMALL ,2,5.95,11.9,12868,United Kingdom,False,Sale,2010-12-01 12:50:00,12,Wednesday,False,0.298,Normal
536523,21485,RETROSPOT HEART HOT WATER BOTTLE,3,4.95,14.850000000000001,12868,United Kingdom,False,Sale,2010-12-01 12:50:00,12,Wednesday,False,0.271,Normal
536523,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2.1,12.600000000000001,12868,United Kingdom,False,Sale,2010-12-01 12:50:00,12,Wednesday,False,0.26,Normal
536523,22468,BABUSHKA LIGHTS STRING OF 10,2,6.75,13.5,12868,United Kingdom,False,Sale,2010-12-01 12:50:00,12,Wednesday,False,0.306,Normal
536523,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,6,4.95,29.700000000000003,12868,United Kingdom,False,Sale,2010-12-01 12:50:00,12,Wednesday,False,0.285,Normal
536523,22969,HOMEMADE JAM SCENTED CANDLES,12,1.45,17.4,12868,United Kingdom,False,Sale,2010-12-01 12:50:00,12,Wednesday,False,0.279,Normal
536524,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",6,2.95,17.700000000000003,17572,United Kingdom,False,Sale,2010-12-01 12:51:00,12,Wednesday,False,0.26,Normal
536524,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,6,2.95,17.700000000000003,17572,United Kingdom,False,Sale,2010-12-01 12:51:00,12,Wednesday,False,0.26,Normal
536524,21107,CREAM SLICE FLANNEL PINK SPOT ,6,2.95,17.700000000000003,17572,United Kingdom,False,Sale,2010-12-01 12:51:00,12,Wednesday,False,0.26,Normal
536524,22697,GREEN REGENCY TEACUP AND SAUCER,6,2.95,17.700000000000003,17572,United Kingdom,False,Sale,2010-12-01 12:51:00,12,Wednesday,False,0.26,Normal
536525,20750,RED RETROSPOT MINI CASES,10,7.95,79.5,14078,United Kingdom,False,Sale,2010-12-01 12:54:00,12,Wednesday,False,0.34,Normal
536525,21324,HANGING MEDINA LANTERN SMALL,2,2.95,5.9,14078,United Kingdom,False,Sale,2010-12-01 12:54:00,12,Wednesday,False,0.274,Normal
536525,15044B,BLUE PAPER PARASOL ,1,2.95,2.95,14078,United Kingdom,False,Sale,2010-12-01 12:54:00,12,Wednesday,False,0.292,Normal
536525,20974,12 PENCILS SMALL TUBE SKULL,3,0.65,1.9500000000000002,14078,United Kingdom,False,Sale,2010-12-01 12:54:00,12,Wednesday,False,0.283,Normal
536525,22428,ENAMEL FIRE BUCKET CREAM,1,6.95,6.95,14078,United Kingdom,False,Sale,2010-12-01 12:54:00,12,Wednesday,False,0.334,Normal
536525,22429,ENAMEL MEASURING JUG CREAM,1,4.25,4.25,14078,United Kingdom,False,Sale,2010-12-01 12:54:00,12,Wednesday,False,0.299,Normal
536525,20973,12 PENCIL SMALL TUBE WOODLAND,2,0.65,1.3,14078,United Kingdom,False,Sale,2010-12-01 12:54:00,12,Wednesday,False,0.29,Normal
536525,17164B,ASS COL SMALL SAND GECKO P'WEIGHT,2,0.42,0.84,14078,United Kingdom,False,Sale,2010-12-01 12:54:00,12,Wednesday,False,0.313,Normal
536525,22149,FELTCRAFT 6 FLOWER FRIENDS,1,2.1,2.1,14078,United Kingdom,False,Sale,2010-12-01 12:54:00,12,Wednesday,False,0.28,Normal
536525,22548,HEADS AND TAILS SPORTING FUN,1,1.25,1.25,14078,United Kingdom,False,Sale,2010-12-01 12:54:00,12,Wednesday,False,0.283,Normal
536525,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,1.25,1.25,14078,United Kingdom,False,Sale,2010-12-01 12:54:00,12,Wednesday,False,0.283,Normal
536525,21826,EIGHT PIECE DINOSAUR SET,2,1.25,2.5,14078,United Kingdom,False,Sale,2010-12-01 12:54:00,12,Wednesday,False,0.27,Normal
536525,22423,REGENCY CAKESTAND 3 TIER,2,12.75,25.5,14078,United Kingdom,False,Sale,2010-12-01 12:54:00,12,Wednesday,False,0.39,Normal
536526,22113,GREY HEART HOT WATER BOTTLE,8,3.75,30.0,14001,United Kingdom,False,Sale,2010-12-01 12:58:00,12,Wednesday,False,0.263,Normal
536526,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,1.95,19.5,14001,United Kingdom,False,Sale,2010-12-01 12:58:00,12,Wednesday,False,0.271,Normal
536526,85099B,JUMBO BAG RED RETROSPOT,10,1.95,19.5,14001,United Kingdom,False,Sale,2010-12-01 12:58:00,12,Wednesday,False,0.271,Normal
536526,21929,JUMBO BAG PINK VINTAGE PAISLEY,20,1.95,39.0,14001,United Kingdom,False,Sale,2010-12-01 12:58:00,12,Wednesday,False,0.324,Normal
536526,22624,IVORY KITCHEN SCALES,6,8.5,51.0,14001,United Kingdom,False,Sale,2010-12-01 12:58:00,12,Wednesday,False,0.329,Normal
536526,22626,BLACK KITCHEN SCALES,2,8.5,17.0,14001,United Kingdom,False,Sale,2010-12-01 12:58:00,12,Wednesday,False,0.327,Normal
536526,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,16,2.95,47.2,14001,United Kingdom,False,Sale,2010-12-01 12:58:00,12,Wednesday,False,0.305,Normal
536526,21135,VICTORIAN  METAL POSTCARD SPRING,16,1.69,27.04,14001,United Kingdom,False,Sale,2010-12-01 12:58:00,12,Wednesday,False,0.3,Normal
536526,22625,RED KITCHEN SCALES,6,8.5,51.0,14001,United Kingdom,False,Sale,2010-12-01 12:58:00,12,Wednesday,False,0.329,Normal
536527,20713,JUMBO BAG OWLS,10,1.95,19.5,12662,Germany,False,Sale,2010-12-01 13:04:00,13,Wednesday,False,0.271,Normal
536527,POST,POSTAGE,1,18.0,18.0,12662,Germany,False,Sale,2010-12-01 13:04:00,13,Wednesday,False,0.471,Normal
